Jones county (GA state)

834 records retrieved

Color Legend: Blue=Motorola, Green=LTR, Yellow=EDACS
Freq	Type	City	Call	  Licensee	Elev	Site Name
6755.00000000	FXO	ROUND OAK	KOY29	GEORGIA POWER COMPANY (TELECOM LICENSE COORD)	197.5	STATION
6795.00000000	FXO	ROUND OAK	KOY29	GEORGIA POWER COMPANY (TELECOM LICENSE COORD)	197.5	STATION
10525.00000000	MR	 	KA49976	JONES, COUNTY OF (SHERIFFS DEPT)	 	 
10815.00000000	FXO	Haddock	WRMW582	Southern Company Services, Inc. (Telecom Engineering Manager)	173.4	ETHRIDGE
10855.00000000	FXO	Haddock	WRMW582	Southern Company Services, Inc. (Telecom Engineering Manager)	173.4	ETHRIDGE
10895.00000000	FXO	Haddock	WRMW582	Southern Company Services, Inc. (Telecom Engineering Manager)	173.4	ETHRIDGE
10895.00000000	FXO	Macon	WQOX980	Macon-Bibb County Government	140.0	TOWN CREEK
10935.00000000	FXO	Haddock	WRMW582	Southern Company Services, Inc. (Telecom Engineering Manager)	173.4	ETHRIDGE
11095.00000000	FXO	ROUND OAK	WPNA247	Southern Company Services, Inc. (Telecom Engineering Manager)	195.4	ROUND OAK
11245.00000000	FXO	Macon	WQOX980	Macon-Bibb County Government	140.0	TOWN CREEK
11385.00000000	FXO	GRAY	WQZC380	Southern Company Services, Inc. (Telecom Engineering Manager)	177.0	JAMES
11385.00000000	FXO	Macon	WQZH964	Southern Company Services, Inc. (Telecom Engineering Manager)	117.0	NE MACON
11385.00000000	FXO	GRAY	WQZV575	Southern Company Services, Inc. (Telecom Engineering Manager)	161.0	GRAY
11425.00000000	FXO	Macon	WQZH964	Southern Company Services, Inc. (Telecom Engineering Manager)	117.0	NE MACON
11425.00000000	FXO	GRAY	WQZV575	Southern Company Services, Inc. (Telecom Engineering Manager)	161.0	GRAY
11425.00000000	FXO	GRAY	WQZC380	Southern Company Services, Inc. (Telecom Engineering Manager)	177.0	JAMES
11465.00000000	FXO	GRAY	WQZC380	Southern Company Services, Inc. (Telecom Engineering Manager)	177.0	JAMES
11505.00000000	FXO	GRAY	WQZC380	Southern Company Services, Inc. (Telecom Engineering Manager)	177.0	JAMES
11545.00000000	FXO	Macon	WQZH964	Southern Company Services, Inc. (Telecom Engineering Manager)	117.0	NE MACON
11585.00000000	FXO	Macon	WQZH964	Southern Company Services, Inc. (Telecom Engineering Manager)	117.0	NE MACON
24150.00000000	MR	 	KA49976	JONES, COUNTY OF (SHERIFFS DEPT)	 	 

